satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.83,0.52,4,273,3,0,0,0,technical,53650
0.58,0.5,2,132,3,0,0,0,support,44600
0.61,0.62,4,140,3,1,0,0,support,47000
0.67,0.5,4,173,2,1,0,0,support,46650
0.56,0.76,4,189,2,0,0,0,support,47450
0.74,0.74,3,156,3,0,0,0,support,46800
0.92,0.97,4,238,5,1,0,0,support,55900
0.81,0.68,5,230,2,0,0,0,support,50500
0.48,0.49,4,242,2,1,0,0,support,50100
0.73,0.72,4,197,3,0,0,0,support,49850
0.97,0.66,6,164,5,0,0,0,support,54200
0.15,0.51,6,248,5,0,0,0,support,58400
0.69,0.76,5,255,6,0,0,0,technical,59750
0.61,0.68,5,225,4,0,0,0,technical,54250
0.86,0.58,3,151,2,0,0,0,technical,44550
0.55,0.88,4,252,3,0,0,0,management,52600
0.9,0.74,4,206,4,1,0,0,IT,52300
0.65,0.4,2,141,2,0,0,0,IT,43050
0.81,0.92,5,259,3,0,0,0,IT,53950
0.65,0.86,5,250,3,0,0,0,IT,53500
0.47,0.86,4,169,6,0,0,0,IT,54450
0.93,0.53,3,200,3,1,0,0,product_mng,49000
0.77,0.9,4,104,5,0,0,0,product_mng,49200
0.87,0.82,6,176,3,0,0,0,product_mng,50800
0.87,0.84,5,137,2,0,0,0,product_mng,45850
0.65,0.75,2,151,3,0,0,0,IT,45550
0.21,0.7,6,130,6,1,0,0,RandD,54500
0.75,0.59,4,199,2,0,0,0,RandD,47950
0.72,0.86,4,191,2,0,0,0,RandD,47550
0.88,0.63,3,273,3,1,0,0,RandD,52650
0.66,0.58,3,205,3,0,0,0,RandD,49250
0.8,0.75,3,181,3,0,0,0,marketing,48050
0.22,0.55,4,261,3,1,0,0,sales,53050
0.92,0.69,3,192,3,0,0,0,accounting,48600
0.54,0.77,4,271,3,0,0,0,support,53550
0.91,0.56,4,158,3,0,0,0,technical,47900
0.77,0.83,4,231,2,0,0,0,management,49550
0.61,0.51,3,156,3,1,0,0,marketing,46800
0.48,0.9,4,201,4,0,0,0,marketing,52050
0.25,0.69,3,187,4,0,0,0,marketing,50350
0.91,0.7,3,132,4,0,0,0,sales,47600
0.72,0.58,5,147,3,1,0,0,sales,48350
0.77,0.71,4,223,3,0,0,0,sales,51150
0.41,0.4,2,194,2,0,0,0,sales,45700
0.51,0.49,4,234,2,0,0,0,sales,49700
0.72,0.79,3,149,3,0,0,0,sales,46450
0.47,0.57,3,162,3,1,0,0,sales,47100
0.53,0.67,4,238,2,0,0,0,sales,49900
0.65,0.52,5,149,3,0,0,0,sales,48450
0.18,0.75,4,170,5,0,0,0,sales,52500
0.61,0.48,3,250,2,0,0,0,sales,49500
0.86,0.72,4,167,2,0,0,0,sales,46350
0.14,0.77,4,166,5,0,0,0,sales,52300
0.63,0.8,3,205,2,0,0,0,sales,47250
0.79,0.57,3,250,3,0,0,0,sales,51500
0.78,0.97,4,142,3,0,0,0,sales,47100
0.14,0.52,4,217,6,0,0,0,sales,56850
0.85,0.54,3,139,3,0,0,0,sales,45950
0.85,0.75,4,139,3,0,0,0,sales,46950
0.91,0.76,5,152,3,0,0,0,accounting,48600
0.76,0.74,3,224,2,0,0,0,accounting,48200
0.62,0.72,5,180,3,0,0,0,accounting,50000
0.53,0.69,4,216,2,0,0,0,hr,48800
0.97,0.63,3,133,3,0,0,0,hr,45650
0.48,0.53,4,271,3,0,0,0,hr,53550
0.5,0.55,4,148,3,1,0,0,hr,47400
0.32,0.42,2,99,4,0,0,0,technical,44950
0.58,0.77,4,196,2,1,0,0,technical,47800
0.81,0.83,3,196,2,0,0,0,technical,46800
0.48,0.84,4,228,3,0,0,0,technical,51400
0.96,0.88,4,165,2,0,0,0,technical,46250
0.56,0.9,3,235,2,0,0,0,technical,48750
0.63,0.96,4,167,2,0,0,0,technical,46350
0.21,0.5,5,255,5,0,0,0,technical,57750
0.94,0.78,3,184,3,1,0,0,technical,48200
0.94,0.89,4,239,3,0,0,0,technical,51950
0.96,0.54,3,153,2,0,0,0,technical,44650
0.49,0.5,4,187,5,1,0,0,support,53350
0.82,0.68,2,285,2,0,0,0,support,50250
0.6,0.5,3,274,3,0,0,0,support,52700
0.76,0.5,3,156,3,1,0,0,support,46800
0.69,0.64,5,265,2,1,0,0,support,52250
1.0,0.94,4,144,3,0,0,0,support,47200
0.62,0.66,4,143,3,0,0,0,support,47150
0.4,0.99,4,214,6,1,0,0,support,56700
0.94,0.91,3,163,3,0,0,0,support,47150
0.76,0.84,4,236,4,0,0,0,support,53800
0.58,0.69,3,146,4,0,0,0,support,48300
0.85,0.78,4,106,2,0,0,0,technical,43300
0.45,0.52,2,105,3,0,0,0,technical,43250
0.13,0.67,3,181,4,0,0,0,technical,50050
0.24,0.5,5,174,4,0,0,0,management,51700
0.64,0.69,3,207,2,1,0,0,IT,47350
0.63,0.61,6,118,2,0,0,0,IT,45900
0.61,0.99,4,251,2,0,0,0,IT,50550
0.71,0.99,2,136,3,0,0,0,IT,44800
0.9,0.89,5,249,3,1,0,0,IT,53450
0.17,0.76,4,171,5,0,0,0,product_mng,52550
0.93,0.97,3,256,2,1,0,0,product_mng,49800
0.83,0.89,5,141,3,1,0,0,product_mng,48050
0.58,0.75,4,186,2,0,0,0,product_mng,47300
0.76,0.5,3,258,3,0,0,0,IT,51900
0.5,0.78,3,228,2,0,0,0,RandD,48400
0.22,0.81,5,205,4,0,0,0,RandD,53250
0.9,0.88,4,174,3,0,0,0,RandD,48700
0.7,0.63,3,155,4,1,0,0,RandD,48750
0.73,0.85,5,245,3,0,0,0,RandD,53250
0.84,0.87,3,271,3,0,0,0,marketing,52550
0.55,0.63,5,184,4,0,0,0,marketing,52200
0.63,0.98,4,175,2,0,0,0,sales,46750
0.51,0.92,3,224,3,0,0,0,accounting,50200
0.81,0.76,4,177,3,0,0,0,support,48850
0.8,0.96,4,268,3,0,0,0,technical,53400
0.99,0.97,4,208,3,0,0,0,management,50400
0.9,0.87,5,219,2,0,0,0,marketing,49950
0.65,0.67,5,128,5,0,0,0,marketing,51400
0.75,0.75,3,273,3,0,0,0,marketing,52650
0.62,0.49,4,218,4,0,0,0,sales,52900
0.61,0.63,5,230,3,0,0,0,sales,52500
0.24,0.6,4,195,5,0,0,0,sales,53750
0.71,0.63,3,254,3,1,0,0,sales,51700
0.49,0.8,2,275,2,0,0,0,sales,49750
0.44,0.66,3,162,2,0,0,0,sales,45100
0.75,0.87,4,193,3,0,0,0,sales,49650
0.74,0.84,3,239,4,0,0,0,sales,52950
0.62,0.87,5,149,3,0,0,0,sales,48450
0.51,0.58,3,155,3,0,0,0,sales,46750
0.61,0.59,5,271,2,0,0,0,sales,52550
0.56,0.49,5,163,3,0,0,0,sales,49150
0.79,0.76,3,160,3,0,0,0,sales,47000
0.68,0.75,6,274,5,0,0,0,sales,59700
0.9,0.84,2,199,3,0,0,0,sales,47950
0.83,0.93,5,241,3,0,0,0,sales,53050
0.94,0.82,3,187,3,0,0,0,sales,48350
0.21,0.65,5,223,3,1,0,0,sales,52150
0.58,0.87,3,268,2,0,0,0,sales,50400
0.52,0.38,6,169,3,0,0,0,accounting,50450
0.18,0.67,5,285,5,0,0,0,accounting,59250
0.94,0.91,5,254,3,0,0,0,accounting,53700
0.65,0.83,4,218,3,0,0,0,hr,50900
0.46,0.62,2,187,3,0,0,0,hr,47350
0.72,0.62,4,256,3,0,0,0,hr,52800
0.3,0.37,6,278,3,0,0,0,technical,55900
0.51,0.51,4,204,2,0,0,0,technical,48200
0.43,0.75,3,108,2,0,0,0,technical,42400
0.56,0.94,3,226,2,0,0,0,technical,48300
0.63,0.91,4,246,3,0,0,0,technical,52300
0.61,0.55,5,260,3,0,0,0,technical,54000
0.53,0.73,4,248,2,0,0,0,technical,50400
0.87,0.75,3,132,3,0,0,0,technical,45600
0.68,0.7,4,185,4,0,0,0,technical,51250
0.78,0.84,3,269,2,0,0,0,technical,50450
0.49,0.95,4,156,2,0,0,0,technical,45800
0.96,0.81,3,212,3,0,0,0,support,49600
0.83,0.74,3,221,2,0,0,0,support,48050
0.48,0.67,5,273,3,0,0,0,support,54650
0.63,0.86,4,271,3,1,0,0,support,53550
0.87,0.38,4,183,5,0,0,0,support,53150
0.21,0.9,4,271,6,0,0,0,support,59550
0.79,0.58,5,165,3,0,0,0,support,49250
0.8,0.96,3,257,5,0,0,0,support,55850
0.78,0.82,4,143,3,0,0,0,support,47150
0.67,0.65,5,156,2,0,0,0,support,46800
0.67,0.71,3,190,3,1,0,0,support,48500
0.26,0.67,2,242,6,0,0,0,technical,56100
0.89,0.83,5,267,4,0,0,0,technical,56350
0.7,0.53,4,152,3,0,0,0,technical,47600
0.51,0.48,5,136,4,0,0,0,management,49800
0.53,0.88,3,157,3,0,0,0,IT,46850
0.76,0.51,4,281,3,0,0,0,IT,54050
0.86,0.93,5,208,2,0,0,0,IT,49400
0.63,0.96,5,152,3,0,0,0,IT,48600
0.58,0.86,5,271,3,0,0,0,IT,54550
0.58,0.83,4,163,3,1,0,0,product_mng,48150
0.9,0.82,4,136,3,0,0,0,product_mng,46800
0.79,0.57,4,233,2,0,0,0,product_mng,49650
0.8,0.74,4,221,4,0,0,0,product_mng,53050
0.53,0.65,2,189,2,1,0,0,IT,45450
0.52,0.84,2,226,3,0,0,0,RandD,49300
0.82,0.59,5,201,3,0,0,0,RandD,51050
0.68,0.9,2,133,4,0,0,0,RandD,46650
0.21,0.61,3,173,2,0,0,0,RandD,45650
0.81,0.5,4,152,3,1,0,0,RandD,47600
0.57,0.9,3,256,4,0,0,0,RandD,53800
0.99,0.72,3,119,2,1,0,0,marketing,42950
0.9,1.0,4,207,3,0,0,0,sales,50350
0.76,0.64,3,189,3,0,0,0,accounting,48450
0.56,0.92,4,172,2,0,0,0,support,46600
0.5,0.93,6,150,3,1,0,0,technical,49500
0.48,0.89,5,179,3,0,0,0,management,49950
0.99,0.97,3,257,2,0,0,0,marketing,49850
0.76,0.8,5,229,2,0,0,0,marketing,50450
0.93,0.97,4,227,3,0,0,0,marketing,51350
0.99,0.78,4,140,3,0,0,0,sales,47000
0.85,0.78,4,251,3,0,0,0,sales,52550
0.63,0.95,4,137,3,0,0,0,sales,46850
0.63,0.78,3,153,3,1,0,0,sales,46650
0.5,0.65,5,242,3,0,0,0,sales,53100
0.52,0.57,3,150,3,0,0,0,sales,46500
0.63,0.99,3,247,3,0,0,0,sales,51350
0.78,0.5,4,212,2,0,0,0,sales,48600
0.98,0.53,3,234,3,0,0,0,sales,50700
0.14,1.0,5,174,5,0,0,0,sales,53700
0.7,0.9,3,225,2,0,0,0,sales,48250
0.88,0.6,4,224,2,0,0,0,sales,49200
0.72,0.62,3,270,4,0,0,0,sales,54500
0.88,0.51,4,139,3,0,0,0,sales,46950
0.71,0.51,3,248,4,0,0,0,sales,53400
0.6,0.85,3,172,2,0,0,0,sales,45600
0.88,0.86,4,224,3,1,0,0,sales,51200
0.55,0.72,5,232,4,0,0,0,sales,54600
0.85,0.55,4,260,2,1,0,0,sales,51000
0.84,0.51,2,117,4,0,0,0,accounting,45850
0.91,0.61,4,243,2,1,0,0,accounting,50150
0.82,0.62,4,202,2,0,0,0,accounting,48100
0.6,0.91,2,168,4,0,0,0,hr,48400
0.89,0.71,5,194,3,0,0,0,hr,50700
0.6,0.97,4,219,4,1,0,0,hr,52950
0.64,0.52,4,207,3,0,0,0,hr,50350
0.93,0.88,4,177,3,0,0,0,technical,48850
0.81,0.99,3,239,2,1,0,0,technical,48950
0.31,0.49,4,165,3,1,0,0,technical,48250
0.68,0.69,4,225,2,0,0,0,technical,49250
0.78,0.59,3,212,2,0,0,0,technical,47600
0.44,0.42,4,159,4,0,0,0,technical,49950
0.64,0.93,4,233,2,1,0,0,technical,49650
0.81,0.63,4,108,6,0,0,0,technical,51400
0.5,0.49,3,214,3,0,0,0,technical,49700
0.69,0.61,5,229,3,0,0,0,technical,52450
0.77,0.75,4,223,3,0,0,0,technical,51150
0.69,0.56,4,178,3,0,0,0,support,48900
0.87,0.68,4,246,2,0,0,0,support,50300
0.85,0.91,4,145,3,0,0,0,support,47250
0.83,0.83,4,224,4,0,0,0,support,53200
0.68,0.51,3,259,3,0,0,0,support,51950
0.78,0.65,4,207,2,0,0,0,support,48350
0.78,0.89,3,253,3,0,0,0,support,51650
0.93,0.68,4,196,2,1,0,0,support,47800
0.54,0.75,3,240,3,0,0,0,support,51000
0.76,0.56,3,255,3,0,0,0,support,51750
0.4,0.72,3,139,2,0,0,0,support,43950
0.73,0.81,3,168,2,0,0,0,technical,45400
0.86,0.98,5,233,3,0,0,0,technical,52650
0.38,0.68,5,211,6,0,0,0,technical,57550
0.71,0.48,5,114,3,0,0,0,management,46700
0.58,0.97,5,202,2,0,0,0,IT,49100
0.67,0.59,3,177,3,1,0,0,IT,47850
0.55,0.76,4,233,4,0,0,0,IT,53650
0.76,0.98,2,111,2,0,0,0,IT,41550
0.7,0.82,3,178,3,0,0,0,IT,47900
0.66,0.46,4,204,4,0,0,0,product_mng,52200
0.96,0.72,3,272,3,0,0,0,product_mng,52600
0.6,0.77,4,157,4,0,0,0,product_mng,49850
0.54,0.94,5,229,3,1,0,0,product_mng,52450
0.85,0.9,5,202,3,0,0,0,IT,51100
0.96,0.84,3,264,3,0,0,0,RandD,52200
0.86,0.62,3,256,3,1,0,0,RandD,51800
0.53,0.87,3,151,2,0,0,0,RandD,44550
0.91,0.95,3,251,3,0,0,0,RandD,51550
0.33,0.7,5,271,4,0,0,0,RandD,56550
0.75,0.73,4,274,2,0,0,0,RandD,51700
0.97,0.8,3,169,3,0,0,0,marketing,47450
0.68,0.51,4,176,4,1,0,0,sales,50800
0.68,0.7,5,168,2,0,0,0,accounting,47400
0.57,0.87,4,171,2,0,0,0,support,46550
0.87,0.9,4,214,3,0,0,0,technical,50700
0.5,0.91,5,224,2,1,0,0,management,50200
0.76,0.59,3,191,4,0,0,0,marketing,50550
0.79,0.61,5,96,4,0,0,0,marketing,47800
0.17,0.9,6,217,6,1,0,0,marketing,58850
0.6,0.62,4,135,2,1,0,0,sales,44750
0.89,0.67,3,226,3,0,0,0,sales,50300
0.69,0.87,3,202,2,0,0,0,sales,47100
0.68,0.85,2,180,6,0,0,0,sales,53000
0.61,0.87,5,174,4,0,0,0,sales,51700
0.63,0.5,3,140,2,0,0,0,sales,44000
0.5,0.96,4,147,3,0,0,0,sales,47350
0.49,0.74,2,263,3,1,0,0,sales,51150
0.83,0.55,5,261,5,0,0,0,sales,58050
0.59,0.71,2,176,2,1,0,0,sales,44800
0.75,0.93,2,98,5,0,0,0,sales,46900
0.66,0.48,3,192,3,1,0,0,sales,48600
0.68,0.51,4,157,3,0,0,0,sales,47850
0.73,0.58,5,230,3,0,0,0,sales,52500
0.98,0.53,4,192,2,1,0,0,sales,47600
0.86,0.65,3,161,3,0,0,0,sales,47050
0.5,0.55,3,176,3,0,0,0,sales,47800
0.76,0.76,3,216,3,0,0,0,sales,49800
0.3,0.47,4,176,2,0,0,0,sales,46800
0.3,0.86,3,276,5,1,0,0,accounting,56800
0.64,0.59,3,174,3,1,0,0,accounting,47700
0.59,0.75,3,106,2,0,0,0,accounting,42300
0.85,0.63,4,154,3,0,0,0,hr,47700
0.76,0.93,3,271,5,0,0,0,hr,56550
0.63,0.5,5,246,2,0,0,0,hr,51300
0.65,0.86,4,264,2,1,0,0,hr,51200
0.43,0.68,3,197,2,0,0,0,technical,46850
0.83,0.56,4,165,2,0,0,0,technical,46250
0.49,0.77,4,218,2,0,0,0,technical,48900
0.67,0.73,3,203,2,0,0,0,technical,47150
0.9,0.47,2,107,6,1,0,0,technical,49350
0.83,0.96,3,179,2,0,0,0,technical,45950
0.92,0.84,5,264,3,0,0,0,technical,54200
0.83,0.7,5,154,3,0,0,0,technical,48700
0.64,0.55,4,167,3,1,0,0,technical,48350
0.93,0.97,4,158,3,1,0,0,technical,47900
0.6,0.87,4,227,3,1,0,0,technical,51350
0.74,0.69,3,230,2,0,0,0,support,48500
0.56,0.75,5,143,5,0,0,0,support,52150
0.61,0.77,4,142,3,0,0,0,support,47100
0.63,0.62,4,184,4,0,0,0,support,51200
0.24,0.62,5,169,4,0,0,0,support,51450
0.17,0.56,5,218,4,1,0,0,support,53900
0.46,0.64,2,121,3,0,0,0,support,44050
0.68,0.48,4,251,4,0,0,0,support,54550
0.68,0.6,2,192,6,0,0,0,support,53600
0.16,0.71,6,227,5,0,0,0,support,57350
0.15,0.56,6,140,5,0,0,0,support,53000
0.55,0.49,3,152,2,0,0,0,technical,44600
0.72,0.66,4,202,4,0,0,0,technical,52100
0.91,0.89,2,219,4,0,0,0,technical,50950
0.3,0.91,4,248,4,0,0,0,management,54400
0.56,0.68,5,203,2,0,0,0,IT,49150
0.94,0.94,3,255,3,0,0,0,IT,51750
0.82,0.63,5,177,3,0,0,0,IT,49850
0.66,0.86,5,185,3,0,0,0,IT,50250
0.74,0.64,4,101,6,1,0,0,IT,51050
0.63,0.5,3,246,3,0,0,0,product_mng,51300
0.65,0.42,6,220,2,0,0,0,product_mng,51000
0.56,0.81,3,145,2,0,0,0,product_mng,44250
0.32,0.73,6,194,5,0,0,0,product_mng,55700
0.8,0.9,4,241,2,0,0,0,IT,50050
0.34,0.87,6,175,4,0,0,0,RandD,52750
0.62,0.71,5,149,2,0,0,0,RandD,46450
0.5,0.86,3,253,2,0,0,0,RandD,49650
0.58,0.98,5,218,3,0,0,0,RandD,51900
0.94,0.9,2,263,3,0,0,0,RandD,51150
0.67,0.99,4,247,3,1,0,0,RandD,52350
0.2,0.74,6,148,4,0,0,0,marketing,51400
0.91,0.59,5,162,2,0,0,0,sales,47100
0.91,0.67,2,255,4,0,0,0,accounting,52750
0.78,0.87,3,191,3,1,0,0,support,48550
0.82,0.55,3,217,4,1,0,0,technical,51850
0.54,0.96,3,201,3,0,0,0,management,49050
0.53,0.81,3,253,3,0,0,0,marketing,51650
0.47,0.55,4,122,5,1,0,0,marketing,50100
0.87,0.5,3,269,3,0,0,0,marketing,52450
0.5,0.68,4,161,3,0,0,0,sales,48050
0.59,0.83,3,156,2,0,0,0,sales,44800
0.89,0.69,3,173,3,0,0,0,sales,47650
0.54,0.49,4,152,3,1,0,0,sales,47600
0.62,0.85,3,145,3,0,0,0,sales,46250
0.91,0.85,3,248,3,0,0,0,sales,51400
0.84,0.99,2,184,2,0,0,0,sales,45200
0.69,0.65,4,232,2,1,0,0,sales,49600
0.76,0.63,3,162,2,0,0,0,sales,45100
0.8,0.54,4,269,3,0,0,0,sales,53450
0.4,0.47,5,108,3,0,0,0,sales,46400
0.8,0.99,3,248,3,1,0,0,sales,51400
0.76,0.4,2,122,5,0,0,0,sales,48100
0.55,0.9,4,273,2,1,0,0,sales,51650
0.98,0.63,3,285,6,0,0,0,sales,59250
0.54,0.56,4,227,3,0,0,0,sales,51350
0.63,0.56,4,248,2,1,0,0,sales,50400
0.88,0.63,3,257,3,0,0,0,sales,51850
0.5,0.95,5,194,3,0,0,0,sales,50700
0.52,0.72,3,253,3,0,0,0,accounting,51650
0.89,0.95,4,141,3,0,0,0,accounting,47050
0.55,0.9,4,199,3,0,0,0,accounting,49950
0.51,0.81,3,143,2,0,0,0,hr,44150
0.35,0.52,5,244,3,0,0,0,hr,53200
0.54,0.71,5,173,2,0,0,0,hr,47650
0.72,0.84,4,186,3,0,0,0,hr,49300
0.61,0.93,2,247,3,0,0,0,technical,50350
0.17,0.93,3,218,4,0,0,0,technical,51900
0.71,0.88,3,140,2,0,0,0,technical,44000
0.88,0.52,4,166,2,0,0,0,technical,46300
0.48,1.0,3,216,2,0,0,0,technical,47800
0.16,0.97,6,235,3,0,0,0,technical,53750
0.62,0.72,3,188,3,0,0,0,technical,48400
0.59,0.47,3,143,2,0,0,0,technical,44150
0.14,0.9,4,198,4,0,0,0,technical,51900
0.96,0.92,4,148,3,0,0,0,technical,47400
0.96,0.42,6,101,4,0,0,0,technical,49050
0.13,0.89,4,249,6,1,0,0,support,58450
0.64,0.61,5,249,3,1,0,0,support,53450
0.64,0.67,5,198,2,1,0,0,support,48900
0.57,0.72,3,202,3,1,0,0,support,49100
0.49,1.0,3,176,3,0,0,0,support,47800
0.89,0.79,4,133,2,0,0,0,support,44650
0.94,0.75,5,238,2,0,0,0,support,50900
0.51,0.58,2,181,4,0,0,0,support,49050
0.8,0.85,5,242,3,0,0,0,support,53100
0.74,0.51,4,185,2,1,0,0,support,47250
0.66,0.85,4,237,3,1,0,0,support,51850
0.66,0.99,5,244,3,0,0,0,technical,53200
0.59,0.62,3,178,4,0,0,0,technical,49900
0.91,0.57,3,164,3,0,0,0,technical,47200
0.83,0.98,5,189,4,1,0,0,management,52450
0.5,0.91,3,212,2,0,0,0,IT,47600
0.69,0.97,4,233,3,0,0,0,IT,51650
0.87,0.91,5,268,3,0,0,0,IT,54400
0.37,0.43,2,155,2,0,0,0,IT,43750
0.9,0.98,4,257,3,0,0,0,IT,52850
0.68,0.41,4,254,5,0,0,0,product_mng,56700
0.93,0.63,4,143,3,1,0,0,product_mng,47150
0.95,0.45,3,225,2,0,0,0,product_mng,48250
0.99,1.0,4,223,2,1,0,0,product_mng,49150
0.64,0.9,2,101,6,0,0,0,IT,49050
0.96,0.37,2,159,6,0,0,0,RandD,51950
0.92,0.54,5,141,2,0,0,0,RandD,46050
0.22,0.52,5,147,5,1,0,0,RandD,52350
0.82,0.99,5,252,3,1,0,0,RandD,53600
0.75,0.89,3,196,3,0,0,0,RandD,48800
0.2,0.89,6,244,3,0,0,0,RandD,54200
0.64,0.73,3,142,3,0,0,0,marketing,46100
0.62,0.9,4,155,4,0,0,0,sales,49750
0.73,0.59,3,219,2,0,0,0,accounting,47950
0.52,0.51,3,213,4,0,0,0,support,51650
0.63,0.67,5,263,3,0,0,0,technical,54150
0.84,0.92,4,274,3,0,0,0,management,53700
0.49,0.96,3,140,3,0,0,0,marketing,46000
0.54,0.78,4,176,2,0,0,0,marketing,46800
0.52,0.78,4,206,2,0,0,0,marketing,48300
0.66,0.63,6,223,6,0,0,0,sales,59150
0.73,0.41,2,231,6,1,0,0,sales,55550
0.54,0.64,3,250,3,0,0,0,sales,51500
0.72,0.68,5,266,4,0,0,0,sales,56300
0.75,0.64,4,247,3,1,0,0,sales,52350
0.77,0.57,3,189,2,0,0,0,sales,46450
0.42,0.94,5,227,5,0,0,0,sales,56350
0.13,0.69,4,127,4,0,0,0,sales,48350
0.73,0.88,5,204,5,0,0,0,sales,55200
0.5,0.95,5,137,3,0,0,0,sales,47850
0.92,0.62,4,265,3,1,0,0,sales,53250
0.73,0.66,3,135,2,0,0,0,sales,43750
0.74,0.38,2,126,3,0,0,0,sales,44300
0.76,0.78,3,189,2,0,0,0,sales,46450
0.53,0.92,3,207,4,1,0,0,sales,51350
0.65,0.72,3,134,3,0,0,0,sales,45700
0.91,0.85,4,203,2,0,0,0,sales,48150
0.69,0.76,5,222,3,1,0,0,sales,52100
0.56,0.66,3,232,2,0,0,0,sales,48600
0.55,0.81,4,267,5,0,0,0,accounting,57350
0.74,0.5,5,131,3,0,0,0,accounting,47550
0.86,0.86,3,155,4,0,0,0,accounting,48750
0.82,0.74,3,232,3,0,0,0,hr,50600
0.35,0.8,3,137,5,0,0,0,hr,49850
0.93,0.99,4,136,4,0,0,0,hr,48800
0.55,0.77,3,237,2,0,0,0,hr,48850
0.99,0.68,4,190,3,0,0,0,technical,49500
0.91,0.89,4,144,3,1,0,0,technical,47200
0.24,0.65,6,194,3,0,0,0,technical,51700
0.77,0.67,3,186,2,0,0,0,technical,46300
0.64,0.66,3,218,3,0,0,0,technical,49900
0.58,0.76,5,260,2,1,0,0,technical,52000
0.65,0.99,4,200,4,0,0,0,technical,52000
0.44,0.68,3,140,3,0,0,0,technical,46000
0.59,0.75,2,156,3,0,0,0,technical,45800
0.99,0.56,3,193,3,1,0,0,technical,48650
0.75,0.79,4,145,3,0,0,0,technical,47250
0.77,0.49,4,217,2,0,0,0,support,48850
0.85,0.64,4,162,3,0,0,0,support,48100
0.77,0.93,5,182,4,0,0,0,support,52100
0.54,0.95,3,221,3,0,0,0,support,50050
0.69,0.82,4,208,2,0,0,0,support,48400
0.66,0.65,5,161,3,0,0,0,support,49050
0.51,0.65,4,269,3,0,0,0,support,53450
0.74,0.59,4,155,3,0,0,0,support,47750
0.55,0.72,3,110,3,0,0,0,support,44500
0.65,0.84,3,154,3,0,0,0,support,46700
0.2,0.77,6,213,4,0,0,0,support,54650
0.92,0.94,5,248,3,0,0,0,technical,53400
0.57,0.6,3,202,3,0,0,0,technical,49100
0.75,0.78,2,251,6,0,0,0,technical,56550
0.68,0.84,3,239,2,0,0,0,management,48950
0.97,0.7,3,203,3,0,0,0,IT,49150
0.79,0.48,4,184,5,1,0,0,IT,53200
0.66,0.75,4,203,3,1,0,0,IT,50150
0.96,0.69,3,214,2,1,0,0,IT,47700
0.73,0.69,4,161,3,0,0,0,IT,48050
0.29,0.58,5,234,2,0,0,0,product_mng,50700
0.58,0.56,3,151,2,0,0,0,product_mng,44550
0.72,0.58,4,149,3,0,0,0,product_mng,47450
0.94,0.87,4,240,3,0,0,0,product_mng,52000
0.48,0.56,5,140,2,0,0,0,IT,46000
0.6,0.99,3,187,2,0,0,0,RandD,46350
0.97,0.58,5,156,2,1,0,0,RandD,46800
0.74,0.41,4,250,4,0,0,0,RandD,54500
0.97,0.61,3,165,2,0,0,0,RandD,45250
0.88,0.67,5,260,3,1,0,0,RandD,54000
0.5,0.7,3,274,3,0,0,0,marketing,52700
0.93,0.98,4,160,3,0,0,0,sales,48000
0.3,0.7,5,280,4,1,0,0,accounting,57000
0.69,0.53,3,142,3,0,0,0,support,46100
0.69,0.9,2,155,2,0,0,0,technical,43750
0.53,0.67,4,167,2,0,0,0,management,46350
0.32,0.8,3,263,3,0,0,0,marketing,52150
0.73,0.75,3,259,4,0,0,0,marketing,53950
0.77,0.61,4,223,3,0,0,0,marketing,51150
0.59,0.81,6,123,5,0,0,0,sales,52150
0.19,0.51,5,226,3,0,0,0,sales,52300
0.78,0.95,3,270,2,0,0,0,sales,50500
0.84,0.74,3,139,3,0,0,0,sales,45950
0.65,0.77,5,241,2,0,0,0,sales,51050
0.38,0.43,2,160,6,0,0,0,sales,52000
0.12,0.47,3,258,5,0,0,0,sales,55900
0.74,0.81,5,106,5,0,0,0,sales,50300
0.67,0.82,4,171,2,0,0,0,sales,46550
0.5,0.79,3,186,3,0,0,0,sales,48300
0.99,0.39,6,214,5,1,0,0,sales,56700
0.79,0.89,4,240,3,0,0,0,sales,52000
0.72,0.51,4,164,3,0,0,0,sales,48200
0.83,0.57,4,232,3,0,0,0,sales,51600
0.69,0.55,5,242,2,0,0,0,sales,51100
0.5,0.89,5,222,3,0,0,0,sales,52100
0.82,0.84,3,139,2,1,0,0,sales,43950
0.68,0.56,4,272,3,0,0,0,sales,53600
0.82,0.69,4,262,2,0,0,0,sales,51100
0.32,0.81,2,249,3,0,0,0,accounting,50450
0.93,0.86,4,219,3,0,0,0,accounting,50950
0.42,0.73,4,208,5,0,0,0,accounting,54400
0.22,0.44,3,166,6,0,0,0,hr,53300
0.56,0.88,3,174,3,0,0,0,hr,47700
0.77,0.75,4,225,3,0,0,0,hr,51250
0.29,0.48,2,116,6,1,0,0,hr,49800
0.97,0.65,3,219,2,0,0,0,technical,47950
0.91,0.7,4,196,2,0,0,0,technical,47800
0.52,0.67,4,210,3,1,0,0,technical,50500
0.54,0.64,2,219,3,0,0,0,technical,48950
0.54,0.98,3,197,3,0,0,0,technical,48850
0.67,0.52,2,102,6,0,0,0,technical,49100
0.72,0.85,3,186,4,0,0,0,technical,50300
0.68,0.51,4,224,2,0,0,0,technical,49200
