satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary_usd
0.8,0.79,3,217,3,0,0,0,technical,34490
0.5,0.57,3,223,3,0,0,0,technical,33720
0.66,0.92,4,229,2,0,0,0,technical,40008
0.7,0.67,6,233,6,0,0,0,hr,44353
0.81,0.78,4,159,3,0,0,0,support,35254
0.14,0.68,5,253,5,0,0,0,support,42697
0.92,0.85,3,235,2,0,0,0,support,36800
0.69,0.91,4,186,3,0,0,0,support,41396
0.66,0.99,4,263,2,0,0,0,support,41755
0.85,0.39,4,239,4,0,0,0,support,43705
0.83,0.69,4,151,2,0,0,0,support,30609
1,0.49,3,106,4,0,0,0,support,31122
0.68,0.65,3,183,4,0,0,0,support,30752
0.26,0.97,3,125,2,0,0,0,support,29926
0.35,0.41,3,157,2,0,0,0,support,35941
0.12,0.58,3,241,2,0,0,0,technical,39042
0.91,0.93,4,184,3,0,0,0,technical,36746
0.65,0.67,4,144,3,0,0,0,technical,35244
0.78,0.72,3,255,4,1,0,0,management,39727
0.61,0.82,3,261,4,0,0,0,IT,42261
0.64,0.51,4,207,2,0,0,0,IT,38864
0.58,0.73,4,205,4,0,0,0,IT,35810
0.63,0.76,4,217,2,1,0,0,IT,38199
0.94,0.6,4,215,2,1,0,0,IT,39681
0.26,0.81,5,139,4,0,0,0,product_mng,36412
0.59,0.69,3,146,3,0,0,0,product_mng,36251
0.78,0.8,4,175,3,0,0,0,product_mng,43886
0.86,0.64,5,188,3,0,0,0,product_mng,38139
0.79,0.73,5,155,3,0,0,0,IT,37733
0.89,0.73,4,171,4,0,0,0,RandD,36304
0.34,0.99,4,184,3,0,0,0,RandD,37753
0.29,0.77,3,164,6,0,0,0,RandD,41050
0.71,0.89,3,244,4,0,0,0,RandD,41387
0.93,0.58,4,222,2,0,0,0,RandD,35150
0.94,0.76,4,231,3,1,0,0,RandD,40165
0.91,0.72,3,213,3,0,0,0,marketing,41505
0.71,0.96,4,144,4,0,0,0,sales,37921
0.67,0.81,3,221,4,1,0,0,accounting,42154
0.54,0.42,3,138,3,1,0,0,support,33507
0.89,0.58,3,183,4,0,0,0,technical,39724
0.94,0.91,3,250,3,1,0,0,management,40398
0.15,0.89,3,219,6,0,0,0,marketing,40272
0.45,0.92,6,164,4,1,0,0,marketing,40396
0.92,0.67,4,161,4,1,0,0,marketing,35170
0.63,0.56,4,274,5,1,0,0,sales,43217
0.8,0.66,4,181,3,1,0,0,sales,37623
0.45,0.72,3,148,2,0,0,0,sales,33843
0.72,0.54,3,226,2,1,0,0,sales,34026
0.84,0.36,6,256,5,0,0,0,sales,48334
0.61,0.51,3,141,2,0,0,0,sales,34180
0.63,0.88,3,177,3,0,0,0,sales,34288
0.49,0.54,4,173,2,0,0,0,sales,31406
0.68,0.51,2,196,3,0,0,0,sales,35737
0.64,0.85,5,179,2,0,0,0,sales,35335
0.61,0.64,4,201,3,0,0,0,sales,38432
0.83,0.55,5,247,3,0,0,0,sales,40442
0.94,0.51,5,238,2,0,0,0,sales,34381
0.27,0.66,3,133,6,0,0,0,sales,37379
0.6,0.49,2,194,4,0,0,0,sales,36735
0.83,0.69,4,232,2,0,0,0,sales,39784
0.53,0.75,3,232,3,0,0,0,sales,37054
0.79,0.97,4,204,3,0,0,0,sales,42496
0.96,0.49,4,252,3,1,0,0,sales,35920
0.5,0.56,3,164,3,0,0,0,accounting,38677
0.68,0.81,5,266,2,0,0,0,accounting,40239
0.24,0.54,4,226,4,1,0,0,accounting,43048
0.8,0.8,4,252,6,0,0,0,hr,45399
0.62,0.74,4,155,3,0,0,0,hr,38698
1,0.85,3,202,2,0,0,0,hr,34831
0.64,0.75,3,214,3,0,0,0,hr,35153
0.51,0.55,4,267,3,0,0,0,technical,45001
0.74,0.5,4,265,3,0,0,0,technical,41066
0.49,0.99,3,221,2,1,0,0,technical,37303
0.96,0.83,4,132,6,0,0,0,technical,42286
0.59,0.62,4,227,4,1,0,0,technical,38370
0.84,0.57,4,234,3,0,0,0,technical,41288
0.16,0.84,3,238,6,0,0,0,technical,42125
0.62,0.75,3,149,2,1,0,0,technical,32819
0.79,0.67,4,152,3,0,0,0,technical,35880
0.53,0.83,4,249,3,1,0,0,technical,36799
0.17,0.48,6,270,5,0,0,0,technical,44452
0.57,0.76,3,200,2,0,0,0,support,39077
0.65,0.82,4,207,2,0,0,0,support,39165
0.69,0.74,4,266,2,1,0,0,support,39743
0.3,0.8,6,250,3,0,0,0,support,43007
0.99,0.92,3,220,3,0,0,0,support,37464
0.5,0.69,4,177,2,0,0,0,support,38841
0.54,0.96,3,147,2,0,0,0,support,32549
0.69,0.57,4,227,4,0,0,0,support,41529
0.5,0.85,4,272,2,0,0,0,support,43065
0.66,0.73,3,244,3,0,0,0,support,37456
1,0.93,5,182,3,1,0,0,support,41996
0.15,0.61,3,146,6,1,0,0,technical,35173
0.31,0.54,5,259,5,1,0,0,technical,49024
0.65,0.49,4,184,4,0,0,0,technical,37868
0.72,0.69,4,149,2,0,0,0,management,33443
0.84,0.85,4,185,3,1,0,0,IT,32624
0.55,0.8,3,254,2,0,0,0,IT,37263
0.6,0.58,4,249,3,0,0,0,IT,37950
0.84,0.48,4,269,2,0,0,0,IT,38530
0.68,0.87,3,168,3,0,0,0,IT,35256
0.13,1,6,225,3,0,0,0,product_mng,43544
0.88,0.98,3,160,2,0,0,0,product_mng,34219
0.64,0.57,5,149,3,1,0,0,product_mng,37219
0.19,0.95,5,193,3,0,0,0,product_mng,35911
0.83,0.88,5,171,3,1,0,0,IT,35348
0.17,0.41,4,232,3,1,0,0,RandD,44196
0.44,0.74,4,250,6,0,0,0,RandD,43261
0.52,0.55,4,243,2,0,0,0,RandD,42890
0.66,0.62,4,250,2,0,0,0,RandD,38492
0.96,0.55,4,153,3,0,0,0,RandD,35755
0.19,0.5,5,126,3,1,0,0,RandD,37975
0.86,1,3,192,3,0,0,0,marketing,39979
0.65,0.57,3,137,4,1,0,0,sales,35272
0.61,0.97,3,199,3,1,0,0,accounting,36179
0.53,0.96,3,181,3,1,0,0,support,36110
0.14,0.76,5,260,6,0,0,0,technical,47344
0.74,1,4,199,4,0,0,0,management,41778
0.47,0.62,6,171,5,1,0,0,marketing,41460
0.6,0.56,4,260,3,0,0,0,marketing,42647
0.81,0.58,3,243,4,0,0,0,marketing,44945
0.95,0.59,2,154,4,0,0,0,sales,36453
0.98,0.8,2,201,2,0,0,0,sales,35629
0.52,0.8,5,234,3,0,0,0,sales,36902
1,0.97,3,216,3,1,0,0,sales,31423
0.16,0.74,5,205,4,1,0,0,sales,41720
0.62,0.58,3,192,2,0,0,0,IT,35062
0.19,0.83,3,225,4,0,0,0,sales,38663
0.94,0.87,3,229,3,0,0,0,sales,39258
0.58,0.43,6,132,3,0,0,0,sales,36348
0.92,0.69,4,180,3,0,0,0,sales,39919
0.65,0.8,4,164,4,0,0,0,sales,38015
0.74,0.74,5,175,3,0,0,0,sales,35882
0.6,0.53,5,103,2,0,0,0,sales,35125
1,1,5,142,4,0,0,0,sales,37057
0.81,0.96,4,212,3,0,0,0,sales,40016
0.54,0.67,2,129,3,1,0,0,sales,31556
0.18,0.81,5,140,4,0,0,0,sales,35875
0.82,0.88,4,149,2,0,0,0,sales,34260
0.9,0.96,2,258,2,0,0,0,sales,37732
0.62,0.62,4,136,2,0,0,0,sales,34599
0.77,0.76,2,216,3,1,0,0,accounting,36428
0.58,0.86,3,151,2,0,0,0,accounting,28659
0.27,0.47,5,217,6,0,0,0,accounting,43268
0.78,0.72,4,219,3,0,0,0,hr,41034
0.98,0.66,3,150,3,0,0,0,hr,33956
0.75,0.5,4,98,4,0,0,0,hr,33884
0.74,0.67,5,140,3,0,0,0,hr,38465
0.9,0.99,3,259,3,1,0,0,technical,38370
0.73,0.71,5,215,6,1,0,0,technical,40392
0.9,0.62,4,258,3,0,0,0,technical,40598
0.68,0.91,4,162,3,1,0,0,technical,34989
0.9,0.74,3,260,4,0,0,0,technical,39284
0.64,0.93,5,198,2,0,0,0,technical,36961
0.63,0.9,2,242,3,1,0,0,technical,39628
0.87,0.89,4,219,4,0,0,0,technical,40526
0.6,0.55,4,204,3,0,0,0,technical,39067
0.7,0.74,3,157,3,0,0,0,technical,39583
0.15,0.94,5,244,6,0,0,0,technical,44842
0.45,0.75,3,122,3,0,0,0,support,33995
0.43,0.9,5,282,5,0,0,0,support,44826
0.92,0.46,5,195,5,0,0,0,support,39634
0.72,0.81,4,134,2,0,0,0,support,31837
0.94,0.84,3,210,2,0,0,0,support,35003
0.74,0.52,3,170,3,0,0,0,support,36598
0.48,0.71,2,140,3,1,0,0,support,39172
0.84,0.76,5,215,2,1,0,0,support,36459
0.53,0.86,3,150,3,0,0,0,support,33658
0.45,0.88,5,268,3,1,0,0,support,42242
0.95,0.67,4,270,4,0,0,0,support,44089
0.95,0.58,3,163,3,0,0,0,technical,36008
0.7,0.85,3,188,2,0,0,0,technical,38310
0.19,0.93,3,110,4,0,0,0,technical,28134
0.74,0.91,5,135,3,0,0,0,management,29782
0.54,0.59,4,228,3,0,0,0,IT,38260
0.5,0.69,5,172,2,0,0,0,IT,38843
0.95,0.72,3,168,5,0,0,0,IT,34685
0.69,0.69,5,160,3,0,0,0,IT,29480
0.24,0.74,5,282,3,0,0,0,IT,44527
0.96,0.7,5,184,2,1,0,0,product_mng,37309
0.61,0.5,4,217,4,1,0,0,product_mng,37724
0.76,0.53,6,281,3,0,0,0,product_mng,41486
0.61,0.64,3,245,2,0,0,0,product_mng,35525
0.37,0.48,2,285,5,0,0,0,IT,43826
0.81,0.9,4,165,3,0,0,0,RandD,34784
0.59,0.9,3,146,3,0,0,0,RandD,35735
0.73,0.82,3,133,3,0,0,0,RandD,26713
0.87,0.57,2,181,6,0,0,0,RandD,37707
0.67,0.66,6,152,3,0,0,0,RandD,34684
0.96,0.78,2,284,3,0,0,0,RandD,39859
0.98,0.51,3,157,3,0,0,0,marketing,33704
0.5,0.58,4,165,2,0,0,0,sales,36844
0.49,0.71,3,255,2,1,0,0,accounting,33801
0.13,0.65,4,194,4,0,0,0,support,39413
0.57,0.68,3,102,6,0,0,0,technical,38195
0.51,0.94,4,247,2,0,0,0,management,43591
0.99,0.69,3,206,2,0,0,0,marketing,34795
0.8,0.77,3,171,2,0,0,0,marketing,35061
0.56,0.39,5,263,4,0,0,0,marketing,39140
0.96,0.84,4,272,4,1,0,0,sales,37220
0.96,0.5,3,158,2,1,0,0,sales,35711
0.87,0.53,6,216,6,1,0,0,sales,45186
0.61,0.9,5,113,3,0,0,0,sales,37596
0.18,0.6,3,140,4,0,0,0,sales,32266
0.24,0.77,5,178,5,0,0,0,sales,42199
0.86,0.48,4,153,3,0,0,0,sales,40422
0.25,0.62,6,271,5,0,0,0,sales,47499
0.25,0.82,3,269,5,0,0,0,sales,44341
0.63,0.55,3,160,3,0,0,0,sales,35221
0.89,0.68,4,258,2,1,0,0,sales,35572
0.87,0.82,4,251,3,0,0,0,sales,44038
0.87,0.78,3,170,2,0,0,0,sales,32672
0.71,0.99,4,238,4,1,0,0,sales,42761
0.98,0.87,4,152,2,0,0,0,sales,30292
0.16,0.51,3,262,6,0,0,0,sales,41851
0.83,0.68,4,273,2,0,0,0,sales,43837
0.65,0.77,3,233,2,0,0,0,sales,36481
0.95,0.64,3,262,3,0,0,0,sales,43933
0.67,0.67,3,183,3,0,0,0,accounting,36154
0.53,0.88,3,150,3,1,0,0,accounting,30095
0.74,0.94,3,132,3,0,0,0,accounting,36030
0.89,0.5,4,147,2,0,0,0,technical,32475
0.85,0.51,3,153,4,0,0,0,technical,38096
0.93,0.87,5,154,2,0,0,0,technical,35263
0.62,0.7,5,270,3,0,0,0,technical,38642
0.58,0.96,3,202,2,0,0,0,technical,36210
0.98,0.5,4,264,3,0,0,0,technical,46790
0.52,0.45,2,145,3,0,0,0,technical,34782
0.76,0.49,3,138,2,1,0,0,technical,32456
0.73,0.91,3,238,2,0,0,0,technical,40288
0.74,0.64,4,147,5,0,0,0,technical,38976
0.49,0.48,3,190,2,0,0,0,technical,35723
0.91,0.97,4,183,3,0,0,0,support,34520
0.74,0.92,5,255,3,0,0,0,support,42334
0.86,0.82,4,252,4,0,0,0,support,44788
0.52,0.47,6,141,5,1,0,0,support,37859
0.95,0.81,3,260,2,0,0,0,support,42261
0.65,0.98,3,136,3,0,0,0,support,33770
0.7,0.56,4,182,2,0,0,0,support,33480
0.14,0.66,6,142,5,0,0,0,support,42494
0.92,0.53,2,261,4,0,0,0,support,40133
0.54,0.6,3,209,2,0,0,0,support,38048
0.76,0.95,2,156,4,0,0,0,support,34870
0.78,0.66,4,214,2,0,0,0,technical,37150
0.85,0.86,4,250,3,0,0,0,technical,41833
0.78,0.8,4,197,3,1,0,0,technical,38677
0.55,0.72,3,149,3,0,0,0,management,29661
0.68,0.61,5,271,2,0,0,0,IT,38246
0.91,0.68,4,187,2,0,0,0,IT,38273
0.76,0.56,3,154,2,0,0,0,IT,33069
0.15,0.67,4,264,3,0,0,0,IT,39990
0.95,0.6,2,144,3,0,0,0,IT,30103
0.74,0.37,6,200,3,0,0,0,product_mng,37200
0.92,0.56,5,197,2,1,0,0,product_mng,32295
0.64,0.89,3,175,3,1,0,0,product_mng,35696
0.96,0.9,3,161,3,0,0,0,product_mng,33753
0.21,0.72,3,245,6,0,0,0,IT,41533
0.85,0.67,3,167,4,0,0,0,RandD,36879
0.52,0.86,5,168,3,0,0,0,RandD,38309
0.54,0.81,5,261,6,0,0,0,RandD,51782
0.56,0.81,5,274,4,0,0,0,RandD,40420
0.59,0.79,4,181,3,0,0,0,RandD,40048
0.88,0.58,5,266,3,1,0,0,marketing,44732
0.7,0.84,4,184,3,0,0,0,sales,35352
0.95,0.58,3,193,2,0,0,0,accounting,35858
0.83,0.88,3,217,2,1,0,0,support,35405
0.76,0.62,4,197,3,0,0,0,technical,38414
0.82,0.92,5,252,3,0,0,0,management,45372
0.55,0.97,4,136,3,0,0,0,marketing,36414
0.89,0.55,5,194,4,0,0,0,marketing,41471
0.66,0.94,4,190,3,0,0,0,marketing,36524
0.41,0.61,3,185,2,1,0,0,sales,31239
0.83,0.77,3,232,2,1,0,0,sales,36778
0.88,0.72,3,200,2,1,0,0,sales,38716
0.56,0.66,5,155,2,0,0,0,sales,31432
0.53,0.72,3,228,3,0,0,0,sales,35962
0.8,0.41,3,188,4,0,0,0,sales,38415
0.95,0.78,4,245,3,0,0,0,sales,37888
0.9,0.88,4,205,2,0,0,0,sales,34868
0.5,0.97,4,269,3,0,0,0,sales,40491
0.4,0.59,3,207,6,0,0,0,sales,38635
0.52,0.85,3,250,4,0,0,0,sales,38764
0.51,0.5,5,251,3,1,0,0,sales,43308
0.84,0.62,5,217,3,0,0,0,sales,36581
0.78,0.98,5,252,3,0,0,0,sales,37605
0.91,0.71,2,159,3,1,0,0,sales,32674
0.59,0.71,5,169,2,0,0,0,sales,37779
0.69,0.97,5,105,4,0,0,0,sales,35257
0.87,0.93,4,268,2,0,0,0,sales,38838
0.66,1,5,145,2,0,0,0,sales,34860
0.5,0.54,4,165,3,0,0,0,accounting,31985
0.95,0.75,3,253,4,0,0,0,accounting,42586
0.77,0.64,3,254,3,0,0,0,accounting,40858
0.66,0.5,3,218,2,0,0,0,hr,35576
0.61,0.98,3,138,5,1,0,0,hr,39614
0.7,0.87,5,239,3,0,0,0,hr,38131
0.89,0.71,5,182,2,1,0,0,hr,39419
0.6,0.78,4,152,3,1,0,0,technical,36086
0.62,0.51,3,222,3,1,0,0,technical,37458
0.59,0.9,2,219,2,1,0,0,technical,35700
0.69,0.59,4,266,4,0,0,0,technical,42631
0.36,0.94,3,113,5,1,0,0,technical,38900
0.59,0.93,4,146,3,0,0,0,technical,32708
0.5,0.51,5,238,4,0,0,0,technical,40493
0.53,0.99,3,188,3,0,0,0,technical,39190
0.84,0.9,4,237,2,0,0,0,technical,36961
0.51,0.95,4,201,3,0,0,0,technical,40401
0.53,0.56,5,188,3,0,0,0,technical,42648
0.98,0.63,3,137,3,0,0,0,support,33045
0.95,0.81,4,263,3,0,0,0,support,42953
0.13,0.76,5,217,3,0,0,0,support,36965
0.5,0.64,4,213,4,0,0,0,support,42136
0.93,0.76,3,244,3,0,0,0,support,39898
0.5,0.87,3,252,2,0,0,0,support,39482
0.66,0.84,4,168,2,0,0,0,support,33386
0.89,0.79,4,212,3,0,0,0,support,34547
0.46,0.43,4,258,3,0,0,0,support,42258
0.67,0.6,4,210,3,0,0,0,support,33441
0.96,0.9,4,246,3,0,0,0,support,39606
0.98,0.76,4,221,3,1,0,0,technical,41502
0.67,0.57,5,215,4,0,0,0,technical,41729
0.72,0.72,4,175,4,0,0,0,technical,43220
0.65,0.49,5,221,2,0,0,0,management,41112
0.72,0.67,5,219,3,0,0,0,IT,38315
0.78,0.58,3,154,3,0,0,0,IT,34968
0.93,0.56,3,266,2,0,0,0,IT,38881
0.73,0.85,5,224,4,0,0,0,IT,37744
0.2,0.57,4,269,5,1,0,0,IT,42199
0.47,0.5,4,159,2,0,0,0,product_mng,33148
0.56,0.62,4,247,3,0,0,0,product_mng,35359
0.72,0.86,4,137,2,0,0,0,product_mng,33568
0.91,0.56,4,251,4,0,0,0,product_mng,41527
0.79,0.49,5,210,3,0,0,0,IT,35317
0.53,0.75,2,123,4,0,0,0,RandD,34960
0.14,0.51,4,253,6,0,0,0,RandD,47039
0.78,0.92,5,242,4,0,0,0,RandD,43167
0.52,0.74,3,238,3,0,0,0,RandD,38289
0.94,0.68,5,151,2,0,0,0,RandD,36528
0.83,0.8,4,158,4,0,0,0,marketing,39200
0.44,0.68,2,120,2,0,0,0,marketing,31568
0.72,0.74,3,187,2,0,0,0,sales,32988
0.84,0.58,3,140,3,0,0,0,accounting,34891
0.76,0.99,3,164,2,0,0,0,support,36888
0.92,0.94,5,253,2,0,0,0,technical,38658
0.58,0.93,5,235,2,0,0,0,management,44494
0.85,0.81,4,189,4,0,0,0,marketing,37735
0.74,0.51,4,246,3,1,0,0,marketing,40481
0.74,0.87,4,258,2,0,0,0,marketing,37818
0.72,0.8,3,158,3,0,0,0,sales,35658
0.76,0.98,4,173,3,1,0,0,sales,32394
0.85,0.72,3,201,3,0,0,0,sales,35884
0.82,0.49,5,185,3,0,0,0,sales,35519
0.6,0.93,5,270,3,1,0,0,sales,42838
0.39,0.64,3,152,2,0,0,0,sales,35786
0.83,0.53,3,211,4,1,0,0,sales,40865
0.7,0.92,3,162,3,1,0,0,sales,29370
0.84,0.97,4,253,2,1,0,0,sales,44355
0.9,0.77,4,236,3,0,0,0,sales,40638
0.18,0.84,4,231,5,0,0,0,sales,40708
0.52,0.71,2,231,2,0,0,0,sales,36742
0.87,0.51,4,233,3,0,0,0,sales,40190
0.6,0.79,5,217,2,0,0,0,sales,36682
0.72,0.93,4,174,2,0,0,0,sales,35794
0.48,0.64,4,227,3,0,0,0,sales,37931
0.75,0.53,3,222,2,0,0,0,sales,35789
0.85,0.55,2,207,6,0,0,0,sales,39434
0.39,0.41,6,115,3,0,0,0,sales,32068
0.61,0.68,3,254,2,0,0,0,accounting,38764
0.6,0.61,4,170,3,0,0,0,accounting,38063
0.57,0.64,2,206,3,0,0,0,accounting,37887
0.19,0.68,5,149,3,0,0,0,hr,38499
0.48,0.77,3,197,3,0,0,0,hr,37860
0.69,0.75,4,261,3,0,0,0,hr,39818
0.7,0.55,4,256,4,0,0,0,hr,44499
0.65,0.92,3,219,3,0,0,0,technical,34756
0.81,0.96,4,143,3,1,0,0,technical,32998
0.85,0.95,4,171,3,0,0,0,technical,34239
0.93,0.76,4,207,2,0,0,0,technical,39650
0.72,0.94,4,235,3,0,0,0,technical,42206
0.49,0.55,2,173,3,0,0,0,technical,36168
0.94,0.47,5,131,6,0,0,0,technical,42729
0.81,0.84,4,143,2,0,0,0,technical,31551
0.92,0.78,5,193,4,0,0,0,technical,41021
0.97,0.82,3,135,2,0,0,0,technical,32137
0.98,0.61,4,265,2,1,0,0,technical,41967
0.44,0.45,3,133,2,1,0,0,support,32061
0.72,0.87,4,184,4,0,0,0,support,37837
0.8,0.73,5,135,3,0,0,0,support,37102
0.6,0.72,4,267,4,0,0,0,support,45140
0.89,0.65,4,184,3,0,0,0,support,35629
0.69,0.57,5,227,2,0,0,0,support,38697
0.54,0.81,4,257,2,0,0,0,support,36803
0.97,0.75,5,235,3,1,0,0,support,34504
0.37,0.4,4,161,2,0,0,0,support,35151
0.73,0.52,4,215,3,0,0,0,support,40372
0.57,0.69,4,146,3,0,0,0,support,36055
0.86,0.66,4,191,2,0,0,0,technical,31276
0.83,0.85,4,261,3,0,0,0,technical,40272
0.19,0.52,5,200,5,0,0,0,technical,36454
0.55,0.93,4,239,4,0,0,0,management,44974
0.6,0.65,4,160,2,0,0,0,IT,31884
0.62,0.71,3,177,3,1,0,0,IT,39188
0.65,0.55,5,215,2,0,0,0,IT,40614
0.4,0.48,4,97,2,0,0,0,IT,29198
0.82,0.78,5,231,2,1,0,0,IT,36218
0.75,0.69,2,257,2,1,0,0,product_mng,38525
0.83,0.53,3,232,3,1,0,0,product_mng,36689
0.77,0.78,4,212,3,0,0,0,product_mng,38956
0.59,0.98,4,198,3,0,0,0,product_mng,36792
0.8,0.79,5,240,4,0,0,0,IT,38047
0.84,0.55,3,242,3,0,0,0,RandD,33723
0.88,0.71,4,250,3,0,0,0,RandD,41166
0.37,0.9,3,229,6,0,0,0,RandD,41746
0.88,0.66,4,133,2,0,0,0,RandD,31867
0.69,0.85,3,200,2,0,0,0,RandD,37439
0.54,0.49,2,155,2,1,0,0,marketing,35483
0.76,0.57,5,139,4,0,0,0,sales,36768
0.51,0.58,4,272,3,0,0,0,accounting,40848
0.16,0.52,3,100,4,0,0,0,support,34950
0.65,0.6,5,160,3,0,0,0,technical,33607
0.54,0.81,5,195,4,0,0,0,management,40807
0.66,0.68,4,152,3,0,0,0,marketing,37079
0.95,0.65,5,182,3,0,0,0,marketing,39800
0.83,0.57,3,137,2,0,0,0,marketing,27708
0.98,0.84,4,182,3,0,0,0,sales,35296
0.72,0.72,3,217,2,0,0,0,sales,34354
0.71,0.62,4,192,4,0,0,0,sales,39449
0.36,0.65,3,116,2,1,0,0,sales,32701
0.55,0.65,4,170,4,0,0,0,sales,41841
0.64,0.52,3,223,3,0,0,0,sales,37112
0.62,0.57,3,174,2,0,0,0,sales,33156
1,0.95,3,193,6,0,0,0,sales,44224
0.91,0.91,6,167,2,1,0,0,sales,37491
0.81,0.67,4,225,3,0,0,0,sales,42519
0.71,0.92,4,248,3,1,0,0,sales,41221
0.97,0.74,3,104,5,0,0,0,sales,32507
0.75,0.86,6,148,4,0,0,0,sales,35467
0.68,1,3,148,4,1,0,0,sales,32221
0.87,0.68,5,187,3,0,0,0,sales,40005
0.96,0.57,3,151,2,0,0,0,sales,36221
0.41,0.86,6,215,5,0,0,0,sales,48273
0.81,0.61,4,142,4,0,0,0,sales,38807
0.68,1,6,258,5,0,0,0,sales,48707
0.63,0.56,4,228,3,0,0,0,accounting,38049
0.6,0.84,2,221,3,0,0,0,accounting,34458
0.66,0.97,3,263,3,0,0,0,accounting,42475
0.69,0.82,4,273,4,0,0,0,hr,44294
0.23,0.37,3,247,4,0,0,0,hr,41318
0.52,0.63,3,225,3,0,0,0,hr,39418
0.65,0.86,4,269,2,1,0,0,hr,40857
0.78,0.4,6,174,3,0,0,0,technical,41809
0.6,0.65,5,201,2,0,0,0,technical,40787
0.9,0.62,3,254,3,0,0,0,technical,41260
0.59,0.95,5,254,2,0,0,0,technical,42314
0.89,0.78,3,185,2,1,0,0,technical,36235
0.96,0.85,4,200,4,0,0,0,technical,38447
0.68,0.76,3,190,3,1,0,0,technical,38591
0.52,0.72,2,160,2,0,0,0,technical,29313
0.68,0.94,3,264,2,0,0,0,technical,41534
0.6,0.59,3,172,3,0,0,0,technical,32813
0.28,0.83,5,279,4,0,0,0,technical,45164
0.98,0.54,5,260,3,0,0,0,support,39887
0.67,0.52,4,262,2,0,0,0,support,41083
0.86,0.6,5,134,2,1,0,0,support,34115
0.83,0.9,3,195,3,0,0,0,support,32963
0.79,0.86,3,139,3,0,0,0,support,35201
0.54,0.86,4,205,5,0,0,0,support,39905
0.51,0.86,5,212,2,0,0,0,support,40302
0.75,0.65,4,148,2,0,0,0,support,34003
0.51,0.67,4,228,3,0,0,0,support,40488
0.73,0.74,5,230,3,0,0,0,support,38106
0.17,0.4,4,286,3,0,0,0,support,40926
0.88,0.59,4,142,3,0,0,0,technical,34053
0.76,0.79,3,161,3,0,0,0,technical,37391
0.29,0.77,3,152,3,1,0,0,technical,38993
0.62,0.97,4,266,3,0,0,0,management,39387
0.5,0.85,2,143,3,0,0,0,IT,36142
0.16,0.65,5,165,3,0,0,0,IT,31825
0.18,0.99,4,204,6,0,0,0,IT,39814
0.86,0.68,4,170,2,0,0,0,IT,32703
0.68,0.52,5,203,3,0,0,0,IT,35768
0.68,0.85,3,199,3,0,0,0,product_mng,33191
0.89,0.78,4,223,3,0,0,0,product_mng,40282
0.86,0.88,4,220,2,0,0,0,product_mng,37064
0.43,0.41,4,190,3,0,0,0,product_mng,38548
0.85,0.58,4,143,6,1,0,0,IT,41476
0.94,0.8,5,111,4,0,0,1,RandD,36714
0.58,0.71,4,145,3,1,0,1,RandD,36994
0.43,0.6,3,138,3,0,0,1,RandD,33926
0.72,0.49,3,203,3,0,0,1,RandD,34382
0.95,0.96,5,175,3,1,0,1,RandD,40394
0.35,0.67,3,119,3,0,0,1,marketing,31677
0.77,0.79,3,157,3,0,0,1,sales,32711
0.74,0.7,5,135,2,0,0,1,accounting,33805
0.5,0.6,4,200,2,0,0,1,support,34317
0.87,0.56,4,121,2,0,0,1,technical,31606
0.55,0.48,3,162,3,0,0,1,management,36160
0.8,0.65,3,135,3,0,0,1,marketing,34820
0.49,0.52,4,183,2,0,0,1,marketing,33505
0.54,0.92,4,228,3,0,0,1,marketing,38280
0.21,0.87,4,148,5,0,0,0,sales,41185
0.77,0.77,3,219,2,0,0,0,sales,37891
0.53,0.73,4,147,3,0,0,0,sales,40637
0.89,0.49,5,165,6,0,0,0,sales,44700
0.25,0.59,4,218,3,1,0,0,sales,41860
0.53,0.59,3,231,2,0,0,0,sales,33780
0.44,0.45,2,124,3,0,0,0,sales,34409
0.7,0.44,2,131,2,0,0,0,sales,31217
0.54,0.76,3,199,4,0,0,0,sales,37272
0.9,0.56,3,220,3,0,0,0,sales,38620
0.69,0.8,5,215,3,0,0,0,sales,42113
0.78,0.59,4,180,3,0,0,0,sales,38352
0.91,0.49,6,272,6,0,0,0,sales,45803
0.92,0.61,2,228,2,0,0,0,sales,38056
0.96,0.88,3,168,2,0,0,0,sales,32506
0.8,0.77,4,205,2,0,0,0,sales,37391
0.52,0.67,3,244,3,0,0,0,sales,38641
0.52,0.97,3,185,2,0,0,0,sales,34402
0.93,0.96,5,135,3,1,0,0,sales,37665
0.89,0.9,4,160,2,0,0,0,accounting,31999
0.83,0.61,4,262,4,0,0,0,accounting,47562
0.7,0.84,6,225,6,0,0,0,accounting,41097
0.89,0.74,4,174,2,0,0,0,hr,33805
0.21,0.37,6,266,3,0,0,1,hr,44125
0.67,0.78,4,241,4,0,0,1,hr,43110
0.73,0.97,3,245,2,0,0,1,hr,37698
0.85,0.51,3,261,4,0,0,1,technical,41606
0.54,0.85,4,157,3,0,0,1,technical,36976
0.74,0.94,3,286,6,0,0,1,technical,45422
0.71,0.65,4,263,2,1,0,1,technical,43232
0.76,0.52,2,229,3,0,0,1,technical,39848
0.85,0.5,4,159,2,0,0,1,technical,36732
0.82,0.89,4,196,3,0,0,1,technical,35484
0.71,0.79,4,133,3,0,0,1,technical,34551
0.79,0.65,5,228,3,0,0,1,technical,39648
